ExpenseID,VendorID,ERP_System,Department,CostCenter,ExpenseType,ExpenseDate,Amount,Currency
EXP_0000278,VEND_01831,Oracle_Financials,Operations,CC200,CAPEX,2023-01-22,168593.21,USD
EXP_0000279,VEND_01410,Oracle_Financials,Marketing,CC300,OPEX,2024-08-25,180201.92,USD
EXP_0000280,VEND_01411,Oracle_Financials,IT,CC100,OPEX,2024-07-21,193867.59,USD
EXP_0000281,VEND_01137,NetSuite,IT,CC300,CAPEX,2023-08-24,192602.62,USD
EXP_0000282,VEND_01637,Oracle_Financials,Operations,CC100,OPEX,2024-08-25,14619.63,USD
EXP_0000283,VEND_01649,SAP,Operations,CC300,OPEX,2023-08-14,179321.59,USD
EXP_0000284,VEND_00952,Oracle_Financials,Finance,CC300,CAPEX,2023-01-08,79901.96,USD
EXP_0000285,VEND_01105,NetSuite,Sales,CC300,OPEX,2023-03-14,87683.07,USD
EXP_0000286,VEND_00699,SAP,Finance,CC300,OPEX,2024-12-25,131436.66,USD
EXP_0000287,VEND_00113,NetSuite,Operations,CC200,CAPEX,2024-10-08,155487.86,USD
EXP_0000288,VEND_00002,Oracle_Financials,IT,CC100,OPEX,2023-03-02,82221.85,USD
EXP_0000289,VEND_00642,NetSuite,Marketing,CC400,CAPEX,2023-08-23,178713.47,USD
EXP_0000290,VEND_00220,NetSuite,Finance,CC200,CAPEX,2023-03-11,148977.31,USD
EXP_0000291,VEND_01590,Oracle_Financials,Sales,CC300,CAPEX,2023-02-02,15713.29,USD
EXP_0000292,VEND_00855,NetSuite,Finance,CC100,CAPEX,2025-05-30,88417.27,USD
EXP_0000293,VEND_01760,NetSuite,Sales,CC200,OPEX,2023-12-05,71598.72,USD
EXP_0000294,VEND_01249,NetSuite,Finance,CC200,OPEX,2023-03-14,66429.9,USD
EXP_0000295,VEND_00385,SAP,Sales,CC100,OPEX,2024-06-10,170828.52,USD
EXP_0000296,VEND_01427,NetSuite,IT,CC400,OPEX,2023-09-01,126409.17,USD
EXP_0000297,VEND_01662,Oracle_Financials,Marketing,CC200,OPEX,2023-10-13,85950.24,USD
EXP_0000298,VEND_01154,Oracle_Financials,IT,CC400,CAPEX,2024-11-16,98931.56,USD
EXP_0000299,VEND_01077,NetSuite,Finance,CC100,CAPEX,2024-05-12,127148.63,USD
EXP_0000300,VEND_01708,Oracle_Financials,Marketing,CC200,CAPEX,2023-08-08,104976.8,USD
EXP_0000301,VEND_00730,SAP,Sales,CC400,CAPEX,2024-07-06,64518.63,USD
EXP_0000302,VEND_01696,Oracle_Financials,IT,CC300,CAPEX,2023-05-16,190287.92,USD
EXP_0000303,VEND_01734,Oracle_Financials,Marketing,CC400,OPEX,2025-01-10,97741.99,USD
EXP_0000304,VEND_01440,NetSuite,Finance,CC400,OPEX,2024-08-07,36380.69,USD
EXP_0000305,VEND_00247,SAP,Marketing,CC300,CAPEX,2024-08-13,187020.58,USD
EXP_0000306,VEND_00836,SAP,Operations,CC100,CAPEX,2024-04-29,118630.52,USD
EXP_0000307,VEND_01463,Oracle_Financials,Sales,CC200,OPEX,2023-09-06,174449.13,USD
EXP_0000308,VEND_00203,Oracle_Financials,Sales,CC200,OPEX,2025-03-14,167415.7,USD
EXP_0000309,VEND_01208,NetSuite,Marketing,CC300,CAPEX,2024-04-29,20281.92,USD
EXP_0000310,VEND_00123,NetSuite,IT,CC100,CAPEX,2025-04-06,8398.63,USD
EXP_0000311,VEND_00401,SAP,Marketing,CC400,CAPEX,2024-02-21,102852.24,USD
EXP_0000312,VEND_00767,NetSuite,Marketing,CC100,OPEX,2023-07-14,72459.08,USD
EXP_0000313,VEND_00294,SAP,Finance,CC100,CAPEX,2023-04-07,110110.51,USD
EXP_0000314,VEND_00280,SAP,Marketing,CC100,CAPEX,2023-04-10,99341.82,USD
EXP_0000315,VEND_01861,Oracle_Financials,Sales,CC400,CAPEX,2024-11-05,52272.26,USD
EXP_0000316,VEND_00884,SAP,Finance,CC400,OPEX,2024-03-17,46975.17,USD
EXP_0000317,VEND_01634,SAP,Marketing,CC300,CAPEX,2023-12-29,169143.18,USD
EXP_0000318,VEND_00198,SAP,Marketing,CC100,CAPEX,2024-03-09,56131.17,USD
EXP_0000319,VEND_00982,SAP,Sales,CC200,CAPEX,2024-02-25,14951.36,USD
EXP_0000320,VEND_01931,Oracle_Financials,Finance,CC100,CAPEX,2024-04-23,120983.76,USD
EXP_0000321,VEND_01535,NetSuite,Operations,CC100,OPEX,2025-06-03,77640.24,USD
EXP_0000322,VEND_00752,NetSuite,Marketing,CC100,OPEX,2025-01-16,114178.23,USD
EXP_0000323,VEND_00144,SAP,Operations,CC400,CAPEX,2023-02-25,151295.37,USD
EXP_0000324,VEND_00609,NetSuite,Sales,CC200,CAPEX,2024-11-20,8990.57,USD
EXP_0000325,VEND_01225,NetSuite,IT,CC300,OPEX,2024-10-31,180293.25,USD
EXP_0000326,VEND_01148,SAP,IT,CC200,CAPEX,2024-10-23,7585.06,USD
EXP_0000327,VEND_00187,SAP,Marketing,CC100,OPEX,2023-04-11,55951.96,USD
EXP_0000328,VEND_01350,NetSuite,Marketing,CC300,CAPEX,2023-03-04,30745.23,USD
EXP_0000329,VEND_00464,Oracle_Financials,Sales,CC200,OPEX,2024-02-17,131593.12,USD
EXP_0000330,VEND_01373,NetSuite,Finance,CC200,OPEX,2025-01-15,12414.87,USD
EXP_0000331,VEND_01795,SAP,Marketing,CC400,OPEX,2023-12-14,191417.67,USD
EXP_0000332,VEND_00660,NetSuite,IT,CC400,CAPEX,2025-03-30,973.38,USD
EXP_0000333,VEND_00764,NetSuite,Sales,CC400,OPEX,2025-06-01,28001.08,USD
EXP_0000334,VEND_00955,Oracle_Financials,Finance,CC100,OPEX,2023-04-22,195922.89,USD
EXP_0000335,VEND_01956,NetSuite,Sales,CC200,OPEX,2023-09-12,145559.95,USD
EXP_0000336,VEND_00403,NetSuite,Marketing,CC100,CAPEX,2023-07-16,41143.46,USD
EXP_0000337,VEND_01370,SAP,IT,CC400,CAPEX,2023-07-14,109389.54,USD
EXP_0000338,VEND_01987,Oracle_Financials,Sales,CC300,CAPEX,2024-07-03,134295.07,USD
EXP_0000339,VEND_01535,NetSuite,IT,CC200,OPEX,2024-04-04,51993.61,USD
EXP_0000340,VEND_00147,NetSuite,Marketing,CC400,CAPEX,2023-05-24,160023.56,USD
EXP_0000341,VEND_01172,SAP,Sales,CC400,OPEX,2024-03-08,158447.85,USD
EXP_0000342,VEND_00864,SAP,Finance,CC100,CAPEX,2023-07-07,142138.03,USD
EXP_0000343,VEND_01735,Oracle_Financials,Marketing,CC400,OPEX,2023-10-13,189044.61,USD
EXP_0000344,VEND_01844,Oracle_Financials,IT,CC300,CAPEX,2024-04-18,157070.63,USD
EXP_0000345,VEND_00489,Oracle_Financials,Marketing,CC100,CAPEX,2023-09-13,147320.33,USD
EXP_0000346,VEND_00929,SAP,Finance,CC100,OPEX,2025-06-14,179174.04,USD
EXP_0000347,VEND_01960,SAP,Operations,CC100,CAPEX,2023-03-19,176947.89,USD
EXP_0000348,VEND_01664,SAP,Operations,CC400,OPEX,2024-03-29,103221.45,USD
EXP_0000349,VEND_00551,SAP,Marketing,CC200,CAPEX,2025-04-07,170217.56,USD
EXP_0000350,VEND_00338,Oracle_Financials,Sales,CC100,CAPEX,2025-06-01,79079.21,USD
EXP_0000351,VEND_00872,Oracle_Financials,Operations,CC200,OPEX,2025-05-26,151681.54,USD
EXP_0000352,VEND_00641,Oracle_Financials,Marketing,CC100,OPEX,2024-07-17,198612.09,USD
EXP_0000353,VEND_01803,SAP,Marketing,CC100,CAPEX,2023-04-11,146946.38,USD
EXP_0000354,VEND_01977,SAP,Finance,CC400,CAPEX,2023-02-21,115945.98,USD
EXP_0000355,VEND_00473,SAP,Finance,CC100,OPEX,2024-10-29,7748.89,USD
EXP_0000356,VEND_01970,SAP,Marketing,CC400,CAPEX,2024-07-07,76094.89,USD
EXP_0000357,VEND_00151,NetSuite,Finance,CC200,OPEX,2025-05-06,543.25,USD
EXP_0000358,VEND_01439,Oracle_Financials,Finance,CC400,OPEX,2023-01-16,20408.94,USD
EXP_0000359,VEND_01322,Oracle_Financials,Sales,CC400,CAPEX,2023-04-06,157449.53,USD
EXP_0000360,VEND_01635,NetSuite,Sales,CC200,CAPEX,2025-02-10,191610.28,USD
EXP_0000361,VEND_00263,Oracle_Financials,Marketing,CC300,CAPEX,2025-05-19,40800.55,USD
EXP_0000362,VEND_01788,SAP,IT,CC400,CAPEX,2023-08-31,66656.0,USD
EXP_0000363,VEND_00144,Oracle_Financials,Sales,CC100,CAPEX,2023-06-20,178648.81,USD
EXP_0000364,VEND_00346,SAP,Finance,CC300,OPEX,2024-02-21,139577.69,USD
EXP_0000365,VEND_00624,SAP,Sales,CC100,OPEX,2024-05-12,120875.62,USD
EXP_0000366,VEND_01017,SAP,Sales,CC400,OPEX,2024-05-07,54039.32,USD
EXP_0000367,VEND_01596,NetSuite,IT,CC300,CAPEX,2023-08-07,103109.77,USD
EXP_0000368,VEND_00881,Oracle_Financials,IT,CC200,OPEX,2025-06-04,188578.33,USD
EXP_0000369,VEND_00002,SAP,Sales,CC400,CAPEX,2024-02-15,179215.27,USD
EXP_0000370,VEND_00897,Oracle_Financials,Finance,CC200,CAPEX,2023-03-02,891.56,USD
EXP_0000371,VEND_01328,NetSuite,Operations,CC100,CAPEX,2023-06-18,192746.67,USD
EXP_0000372,VEND_00254,Oracle_Financials,IT,CC100,CAPEX,2024-01-24,150382.46,USD
EXP_0000373,VEND_01676,Oracle_Financials,Marketing,CC100,CAPEX,2023-01-03,61746.69,USD
EXP_0000374,VEND_00453,Oracle_Financials,Sales,CC300,CAPEX,2024-02-04,49922.2,USD
EXP_0000375,VEND_01061,Oracle_Financials,Finance,CC200,CAPEX,2023-09-29,48600.44,USD
EXP_0000376,VEND_01184,NetSuite,Marketing,CC100,CAPEX,2025-03-13,70657.55,USD
EXP_0000377,VEND_01015,Oracle_Financials,Sales,CC400,CAPEX,2025-03-14,172569.13,USD
EXP_0000378,VEND_00009,SAP,Finance,CC200,OPEX,2024-04-10,76975.73,USD
EXP_0000379,VEND_01257,NetSuite,IT,CC300,OPEX,2023-10-20,38097.25,USD
EXP_0000380,VEND_01123,Oracle_Financials,Marketing,CC200,OPEX,2024-03-09,37709.99,USD
EXP_0000381,VEND_01683,Oracle_Financials,Finance,CC200,CAPEX,2024-12-14,135983.86,USD
EXP_0000382,VEND_00816,SAP,Finance,CC400,OPEX,2025-01-18,57705.42,USD
EXP_0000383,VEND_00208,NetSuite,Finance,CC400,OPEX,2025-03-13,1839.64,USD
EXP_0000384,VEND_01155,NetSuite,Sales,CC100,OPEX,2024-07-23,78430.4,USD
EXP_0000385,VEND_00404,SAP,Marketing,CC200,CAPEX,2024-11-08,72947.45,USD
EXP_0000386,VEND_00152,Oracle_Financials,Sales,CC100,OPEX,2025-01-05,13289.87,USD
EXP_0000387,VEND_00054,Oracle_Financials,Marketing,CC400,OPEX,2024-05-13,124724.22,USD
EXP_0000388,VEND_01144,NetSuite,Operations,CC200,CAPEX,2023-06-08,27068.71,USD
EXP_0000389,VEND_01697,NetSuite,Sales,CC200,OPEX,2023-07-14,142693.44,USD
EXP_0000390,VEND_01944,Oracle_Financials,Marketing,CC100,OPEX,2023-10-31,94785.16,USD
EXP_0000391,VEND_00628,SAP,IT,CC200,CAPEX,2023-08-11,24814.79,USD
EXP_0000392,VEND_00587,SAP,Finance,CC400,OPEX,2023-03-01,18220.99,USD
EXP_0000393,VEND_01649,Oracle_Financials,Sales,CC400,CAPEX,2024-08-16,153002.0,USD
EXP_0000394,VEND_01992,SAP,Operations,CC100,CAPEX,2025-01-23,43372.55,USD
EXP_0000395,VEND_01444,NetSuite,Marketing,CC300,OPEX,2024-07-09,127494.2,USD
EXP_0000396,VEND_01446,Oracle_Financials,Finance,CC300,OPEX,2023-03-04,107733.09,USD
EXP_0000397,VEND_00104,SAP,Operations,CC200,OPEX,2025-02-04,86467.74,USD
EXP_0000398,VEND_01876,SAP,IT,CC100,CAPEX,2023-11-18,142455.78,USD
EXP_0000399,VEND_00254,NetSuite,Sales,CC300,OPEX,2023-02-28,193534.58,USD
EXP_0000400,VEND_01251,NetSuite,Finance,CC200,OPEX,2023-02-21,134123.53,USD
EXP_0000401,VEND_01136,Oracle_Financials,Marketing,CC300,OPEX,2024-08-21,132449.09,USD
EXP_0000402,VEND_00510,NetSuite,Operations,CC400,OPEX,2024-05-03,59729.55,USD
EXP_0000403,VEND_01497,NetSuite,IT,CC200,CAPEX,2024-05-29,127786.53,USD
EXP_0000404,VEND_00099,Oracle_Financials,IT,CC300,OPEX,2025-05-23,29825.43,USD
EXP_0000405,VEND_00153,SAP,Operations,CC200,CAPEX,2024-06-27,67998.41,USD
EXP_0000406,VEND_01885,NetSuite,Marketing,CC100,CAPEX,2023-06-11,38616.61,USD
EXP_0000407,VEND_00914,Oracle_Financials,IT,CC300,CAPEX,2023-02-28,26838.33,USD
EXP_0000408,VEND_01920,NetSuite,Sales,CC400,CAPEX,2024-06-04,135838.76,USD
EXP_0000409,VEND_00878,NetSuite,Sales,CC100,OPEX,2023-03-24,127603.31,USD
EXP_0000410,VEND_00338,SAP,Finance,CC300,OPEX,2025-05-21,107314.68,USD
EXP_0000411,VEND_01730,NetSuite,Operations,CC100,OPEX,2023-07-10,81356.2,USD
EXP_0000412,VEND_00822,NetSuite,Finance,CC400,CAPEX,2023-03-12,176154.5,USD
EXP_0000413,VEND_01187,NetSuite,Sales,CC100,OPEX,2024-09-01,106390.55,USD
EXP_0000414,VEND_01744,SAP,Sales,CC300,CAPEX,2023-03-11,112068.12,USD
EXP_0000415,VEND_00957,NetSuite,IT,CC300,CAPEX,2024-11-22,138486.72,USD
EXP_0000416,VEND_01705,Oracle_Financials,Finance,CC200,OPEX,2025-06-01,19225.78,USD
EXP_0000417,VEND_00161,Oracle_Financials,Sales,CC100,OPEX,2023-08-29,150546.67,USD
EXP_0000418,VEND_01604,SAP,Finance,CC200,CAPEX,2024-02-18,14476.76,USD
EXP_0000419,VEND_00801,SAP,Operations,CC200,OPEX,2023-05-03,43245.03,USD
EXP_0000420,VEND_00398,SAP,IT,CC200,OPEX,2024-08-06,168089.13,USD
EXP_0000421,VEND_01301,NetSuite,Operations,CC100,OPEX,2023-09-10,71458.09,USD
EXP_0000422,VEND_00816,SAP,IT,CC100,OPEX,2024-08-15,3536.78,USD
EXP_0000423,VEND_01940,Oracle_Financials,IT,CC400,OPEX,2024-08-31,106796.99,USD
EXP_0000424,VEND_01528,Oracle_Financials,Finance,CC100,CAPEX,2023-02-10,18686.09,USD
EXP_0000425,VEND_01920,NetSuite,IT,CC200,OPEX,2024-09-26,89078.4,USD
EXP_0000426,VEND_01416,NetSuite,Marketing,CC100,CAPEX,2023-03-25,162301.86,USD
EXP_0000427,VEND_01159,NetSuite,Marketing,CC300,CAPEX,2024-03-05,146222.2,USD
EXP_0000428,VEND_01219,NetSuite,Sales,CC400,CAPEX,2024-11-04,196194.02,USD
EXP_0000429,VEND_00401,Oracle_Financials,Operations,CC400,CAPEX,2024-08-20,61904.43,USD
EXP_0000430,VEND_00640,Oracle_Financials,Finance,CC200,CAPEX,2024-08-01,78503.62,USD
EXP_0000431,VEND_01057,SAP,Sales,CC100,CAPEX,2024-06-19,93259.17,USD
EXP_0000432,VEND_00688,NetSuite,Sales,CC100,CAPEX,2023-11-20,185746.42,USD
EXP_0000433,VEND_00460,Oracle_Financials,Finance,CC300,OPEX,2023-09-25,73089.21,USD
EXP_0000434,VEND_00955,Oracle_Financials,Finance,CC300,OPEX,2023-07-29,97696.67,USD
EXP_0000435,VEND_01907,SAP,Finance,CC300,OPEX,2024-11-16,195087.23,USD
EXP_0000436,VEND_00470,Oracle_Financials,IT,CC100,OPEX,2025-01-03,18250.88,USD
EXP_0000437,VEND_01399,Oracle_Financials,Operations,CC400,CAPEX,2023-11-18,93186.83,USD
EXP_0000438,VEND_01046,NetSuite,Finance,CC300,OPEX,2023-09-02,102669.94,USD
EXP_0000439,VEND_00750,SAP,Operations,CC400,CAPEX,2023-09-29,84174.2,USD
EXP_0000440,VEND_01694,NetSuite,IT,CC300,CAPEX,2024-02-10,128278.36,USD
EXP_0000441,VEND_00038,NetSuite,Sales,CC100,CAPEX,2023-05-15,79407.81,USD
EXP_0000442,VEND_00230,SAP,Sales,CC400,OPEX,2024-11-18,121619.52,USD
EXP_0000443,VEND_01389,SAP,Operations,CC100,CAPEX,2024-10-22,107667.27,USD
EXP_0000444,VEND_00563,NetSuite,Marketing,CC400,OPEX,2023-11-04,175052.07,USD
EXP_0000445,VEND_00438,NetSuite,IT,CC300,OPEX,2024-04-13,96743.1,USD
EXP_0000446,VEND_01800,NetSuite,Operations,CC200,OPEX,2023-11-20,105370.26,USD
EXP_0000447,VEND_01307,NetSuite,Operations,CC300,CAPEX,2025-02-08,103910.41,USD
EXP_0000448,VEND_00027,SAP,Operations,CC100,CAPEX,2023-03-16,112671.18,USD
EXP_0000449,VEND_00226,Oracle_Financials,Operations,CC400,CAPEX,2023-01-10,113516.19,USD
EXP_0000450,VEND_01301,SAP,Operations,CC200,OPEX,2024-04-14,117152.13,USD
EXP_0000451,VEND_00798,Oracle_Financials,Marketing,CC300,CAPEX,2024-09-28,94010.89,USD
EXP_0000452,VEND_01633,SAP,IT,CC300,OPEX,2024-07-30,151900.95,USD
EXP_0000453,VEND_00284,NetSuite,Marketing,CC100,OPEX,2023-04-13,198529.85,USD
EXP_0000454,VEND_00879,Oracle_Financials,IT,CC300,OPEX,2023-03-17,71908.66,USD
EXP_0000455,VEND_00960,SAP,Marketing,CC300,CAPEX,2024-07-04,69408.13,USD
EXP_0000456,VEND_01505,SAP,Marketing,CC400,CAPEX,2023-08-07,129999.68,USD
EXP_0000457,VEND_00453,SAP,Sales,CC300,CAPEX,2024-06-02,185722.09,USD
EXP_0000458,VEND_01020,NetSuite,IT,CC400,CAPEX,2023-09-29,33611.67,USD
EXP_0000459,VEND_01853,SAP,IT,CC300,CAPEX,2023-05-16,39720.6,USD
EXP_0000460,VEND_00816,SAP,Marketing,CC300,OPEX,2023-12-24,14829.74,USD
EXP_0000461,VEND_00659,NetSuite,IT,CC400,OPEX,2023-03-12,157089.33,USD
EXP_0000462,VEND_01540,Oracle_Financials,Marketing,CC300,OPEX,2025-06-19,30895.49,USD
EXP_0000463,VEND_00547,Oracle_Financials,Sales,CC400,CAPEX,2023-09-08,81818.96,USD
EXP_0000464,VEND_01216,NetSuite,Operations,CC100,CAPEX,2024-01-14,167169.69,USD
EXP_0000465,VEND_01073,Oracle_Financials,IT,CC400,CAPEX,2023-10-19,35049.29,USD
EXP_0000466,VEND_01536,SAP,IT,CC300,CAPEX,2023-06-11,184430.45,USD
EXP_0000467,VEND_00017,SAP,Finance,CC100,CAPEX,2024-03-24,102761.33,USD
EXP_0000468,VEND_01196,Oracle_Financials,IT,CC200,CAPEX,2025-05-03,198216.43,USD
EXP_0000469,VEND_01244,Oracle_Financials,Marketing,CC200,CAPEX,2024-07-10,88414.24,USD
EXP_0000470,VEND_00158,Oracle_Financials,Marketing,CC400,CAPEX,2024-12-21,14667.91,USD
EXP_0000471,VEND_00477,NetSuite,Operations,CC200,OPEX,2023-11-06,160267.57,USD
EXP_0000472,VEND_01070,Oracle_Financials,Marketing,CC400,OPEX,2024-09-18,199541.36,USD
EXP_0000473,VEND_01397,NetSuite,Finance,CC100,OPEX,2025-04-06,32877.75,USD
EXP_0000474,VEND_00518,Oracle_Financials,IT,CC300,OPEX,2024-10-31,105797.01,USD
EXP_0000475,VEND_00099,NetSuite,IT,CC300,CAPEX,2024-06-25,96400.14,USD
EXP_0000476,VEND_01916,NetSuite,Operations,CC300,CAPEX,2023-01-09,116269.55,USD
EXP_0000477,VEND_01769,SAP,IT,CC200,CAPEX,2024-11-14,22499.32,USD
EXP_0000478,VEND_01061,Oracle_Financials,IT,CC300,CAPEX,2025-04-16,144237.12,USD
EXP_0000479,VEND_00280,SAP,Operations,CC200,CAPEX,2024-07-21,30056.64,USD
EXP_0000480,VEND_01373,SAP,Finance,CC400,OPEX,2023-11-03,184174.52,USD
EXP_0000481,VEND_00497,NetSuite,Marketing,CC200,CAPEX,2024-11-10,166362.65,USD
EXP_0000482,VEND_00302,NetSuite,IT,CC300,OPEX,2023-04-17,134980.81,USD
EXP_0000483,VEND_00181,NetSuite,IT,CC400,OPEX,2025-06-18,189453.47,USD
EXP_0000484,VEND_00607,NetSuite,Sales,CC200,CAPEX,2023-05-18,166533.34,USD
EXP_0000485,VEND_01123,SAP,Operations,CC100,OPEX,2023-09-28,50890.94,USD
EXP_0000486,VEND_00700,NetSuite,Finance,CC300,OPEX,2023-04-29,179031.84,USD
EXP_0000487,VEND_00993,SAP,Sales,CC300,CAPEX,2023-04-20,73228.11,USD
EXP_0000488,VEND_01140,SAP,Sales,CC400,OPEX,2025-01-30,57240.37,USD
EXP_0000489,VEND_00191,Oracle_Financials,Marketing,CC100,CAPEX,2024-07-20,54808.69,USD
EXP_0000490,VEND_00253,Oracle_Financials,IT,CC200,OPEX,2023-06-09,5110.33,USD
EXP_0000491,VEND_00981,NetSuite,Finance,CC200,CAPEX,2023-10-06,11124.52,USD
EXP_0000492,VEND_00928,SAP,Finance,CC300,CAPEX,2023-10-16,177830.9,USD
EXP_0000493,VEND_01185,SAP,Operations,CC100,OPEX,2024-09-11,199579.55,USD
EXP_0000494,VEND_01280,SAP,Finance,CC400,CAPEX,2023-08-04,127580.3,USD
EXP_0000495,VEND_01347,Oracle_Financials,Sales,CC200,OPEX,2025-01-04,75469.2,USD
EXP_0000496,VEND_00128,SAP,Operations,CC400,CAPEX,2023-12-18,187820.9,USD
EXP_0000497,VEND_00018,SAP,Operations,CC400,CAPEX,2023-07-28,57869.69,USD
EXP_0000498,VEND_01817,SAP,IT,CC200,OPEX,2024-12-04,178749.54,USD
EXP_0000499,VEND_01759,Oracle_Financials,Sales,CC200,CAPEX,2024-10-11,70457.4,USD
EXP_0000500,VEND_00566,NetSuite,Sales,CC200,CAPEX,2025-05-23,20632.98,USD
EXP_0000501,VEND_00570,NetSuite,Finance,CC100,CAPEX,2023-09-28,99378.53,USD
EXP_0000502,VEND_01347,NetSuite,Operations,CC400,CAPEX,2024-06-01,22866.2,USD
EXP_0000503,VEND_01896,Oracle_Financials,Marketing,CC100,OPEX,2024-05-15,120372.28,USD
EXP_0000504,VEND_00686,Oracle_Financials,Operations,CC300,OPEX,2023-09-15,18511.11,USD
EXP_0000505,VEND_01816,NetSuite,IT,CC300,OPEX,2025-05-16,168183.29,USD
EXP_0000506,VEND_00626,NetSuite,Finance,CC200,CAPEX,2023-02-22,99860.49,USD
EXP_0000507,VEND_01312,Oracle_Financials,IT,CC300,CAPEX,2023-04-05,116144.44,USD
EXP_0000508,VEND_01967,NetSuite,Finance,CC300,CAPEX,2024-10-11,118947.71,USD
EXP_0000509,VEND_00854,SAP,Finance,CC400,OPEX,2024-03-09,441.46,USD
EXP_0000510,VEND_01687,Oracle_Financials,Finance,CC200,OPEX,2025-04-29,186148.17,USD
EXP_0000511,VEND_00962,NetSuite,Sales,CC100,CAPEX,2023-10-11,67895.21,USD
EXP_0000512,VEND_01663,NetSuite,Finance,CC100,CAPEX,2023-02-15,44447.74,USD
EXP_0000513,VEND_00155,Oracle_Financials,Sales,CC300,OPEX,2023-01-04,144424.23,USD
EXP_0000514,VEND_00490,Oracle_Financials,IT,CC100,OPEX,2023-12-08,29441.51,USD
EXP_0000515,VEND_01410,SAP,Finance,CC200,CAPEX,2025-02-28,117290.01,USD
EXP_0000516,VEND_00785,Oracle_Financials,Operations,CC400,OPEX,2023-05-14,118928.03,USD
EXP_0000517,VEND_01128,Oracle_Financials,Sales,CC300,OPEX,2024-10-14,21208.75,USD
EXP_0000518,VEND_01953,SAP,Sales,CC100,OPEX,2023-09-26,60806.89,USD
EXP_0000519,VEND_01417,NetSuite,Sales,CC200,CAPEX,2023-06-15,170209.55,USD
EXP_0000520,VEND_01835,Oracle_Financials,Finance,CC400,CAPEX,2025-01-29,149257.85,USD
EXP_0000521,VEND_00246,NetSuite,Finance,CC100,CAPEX,2024-03-28,82519.71,USD
EXP_0000522,VEND_01200,SAP,Sales,CC200,CAPEX,2024-07-18,72193.36,USD
EXP_0000523,VEND_01063,Oracle_Financials,Marketing,CC200,CAPEX,2024-12-23,156344.5,USD
EXP_0000524,VEND_01501,SAP,IT,CC300,OPEX,2024-03-13,103613.17,USD
EXP_0000525,VEND_01706,NetSuite,IT,CC300,CAPEX,2024-07-28,40771.68,USD
EXP_0000526,VEND_00759,SAP,Operations,CC200,OPEX,2023-01-10,64913.27,USD
EXP_0000527,VEND_00538,Oracle_Financials,Operations,CC400,OPEX,2023-04-25,17209.96,USD
EXP_0000528,VEND_01891,Oracle_Financials,Operations,CC300,CAPEX,2023-03-19,24954.23,USD
EXP_0000529,VEND_01842,NetSuite,Sales,CC200,OPEX,2024-12-08,117784.13,USD
EXP_0000530,VEND_00921,NetSuite,Finance,CC200,CAPEX,2023-06-02,168612.35,USD
EXP_0000531,VEND_00408,NetSuite,IT,CC400,OPEX,2024-07-12,192008.03,USD
EXP_0000532,VEND_00525,NetSuite,IT,CC100,CAPEX,2023-02-06,73224.08,USD
EXP_0000533,VEND_00828,Oracle_Financials,IT,CC400,CAPEX,2025-05-04,106914.7,USD
EXP_0000534,VEND_01530,Oracle_Financials,Operations,CC300,OPEX,2024-01-14,7468.41,USD
EXP_0000535,VEND_00903,Oracle_Financials,Finance,CC200,OPEX,2024-08-19,140342.8,USD
EXP_0000536,VEND_01849,SAP,Operations,CC300,CAPEX,2024-07-19,102050.09,USD
EXP_0000537,VEND_00036,SAP,IT,CC100,CAPEX,2023-06-01,17841.8,USD
EXP_0000538,VEND_00685,NetSuite,IT,CC400,OPEX,2024-03-16,185147.43,USD
EXP_0000539,VEND_00020,NetSuite,IT,CC400,OPEX,2023-05-11,99656.15,USD
EXP_0000540,VEND_00321,NetSuite,Operations,CC400,OPEX,2023-02-12,12071.3,USD
EXP_0000541,VEND_01800,Oracle_Financials,Sales,CC100,CAPEX,2023-11-12,141073.85,USD
EXP_0000542,VEND_00512,SAP,Sales,CC300,OPEX,2024-01-09,30920.72,USD
EXP_0000543,VEND_00400,NetSuite,Sales,CC200,OPEX,2025-03-26,166745.82,USD
EXP_0000544,VEND_00654,NetSuite,Finance,CC300,CAPEX,2025-05-31,44841.36,USD
EXP_0000545,VEND_00972,Oracle_Financials,Finance,CC300,CAPEX,2023-02-10,157406.41,USD
EXP_0000546,VEND_01907,SAP,IT,CC100,OPEX,2024-01-02,35018.15,USD
EXP_0000547,VEND_00471,NetSuite,IT,CC300,CAPEX,2023-08-04,7203.18,USD
EXP_0000548,VEND_01167,NetSuite,Marketing,CC300,OPEX,2024-11-29,1173.18,USD
EXP_0000549,VEND_01116,NetSuite,Sales,CC300,CAPEX,2023-09-13,88122.87,USD
EXP_0000550,VEND_01378,NetSuite,Operations,CC100,OPEX,2024-11-13,180509.37,USD
EXP_0000551,VEND_00834,SAP,Operations,CC400,CAPEX,2023-04-16,152088.42,USD
EXP_0000552,VEND_01824,SAP,Marketing,CC200,OPEX,2023-12-29,31946.88,USD
EXP_0000553,VEND_00727,NetSuite,Sales,CC400,OPEX,2025-03-09,130354.88,USD
EXP_0000554,VEND_01983,Oracle_Financials,IT,CC400,CAPEX,2024-07-27,14467.0,USD
EXP_0000555,VEND_00854,NetSuite,Sales,CC100,CAPEX,2025-06-14,199238.65,USD
EXP_0000556,VEND_00051,Oracle_Financials,Sales,CC200,CAPEX,2024-02-21,70429.32,USD
