BudgetID,PlanningTool,Department,Month,Year,AllocatedBudget,RevisedBudget
BUD_0000394,Anaplan,IT,7,2025,3404213.92,3601435.62
BUD_0000395,Hyperion,Finance,3,2025,3415207.43,2259664.22
BUD_0000396,Hyperion,Operations,2,2024,2442163.84,5118387.26
BUD_0000397,Excel_Upload,Marketing,4,2025,251889.11,588374.89
BUD_0000398,Excel_Upload,Sales,7,2026,299379.05,1359421.73
BUD_0000399,Excel_Upload,IT,7,2024,3243642.6,2528412.3
BUD_0000400,Hyperion,Finance,6,2026,4834727.88,285397.76
BUD_0000401,Hyperion,Finance,10,2025,4675791.4,310719.94
BUD_0000402,Excel_Upload,IT,1,2024,3657762.91,1317112.23
BUD_0000403,Excel_Upload,Sales,5,2024,2053641.48,3494242.6
BUD_0000404,Hyperion,Sales,1,2025,1844727.61,5604606.39
BUD_0000405,Excel_Upload,Finance,11,2026,2353405.18,5109004.12
BUD_0000406,Anaplan,Sales,5,2026,489097.36,1504507.34
BUD_0000407,Hyperion,Marketing,11,2025,2280169.8,1758683.94
BUD_0000408,Excel_Upload,Operations,4,2024,943495.68,3083789.81
BUD_0000409,Hyperion,Operations,3,2026,3685069.85,5679939.95
BUD_0000410,Anaplan,Marketing,12,2025,1883255.38,2557923.76
BUD_0000411,Hyperion,Sales,1,2025,4750464.07,4932416.98
BUD_0000412,Hyperion,Finance,5,2024,2511429.85,3956854.89
BUD_0000413,Hyperion,Sales,5,2024,2834604.61,849385.84
BUD_0000414,Hyperion,IT,7,2025,4368851.8,162146.61
BUD_0000415,Anaplan,IT,5,2026,1131036.33,606219.27
BUD_0000416,Hyperion,Sales,12,2025,1786327.7,3616937.89
BUD_0000417,Hyperion,Marketing,8,2025,2618507.07,3548129.13
BUD_0000418,Excel_Upload,IT,1,2026,3090941.63,312706.5
BUD_0000419,Hyperion,Operations,1,2024,1750451.18,4781270.64
BUD_0000420,Excel_Upload,Finance,8,2024,4334372.74,562966.2
BUD_0000421,Anaplan,Marketing,5,2025,1259737.67,2982760.03
BUD_0000422,Anaplan,IT,7,2024,1344006.12,1402965.93
BUD_0000423,Anaplan,Finance,6,2024,1543637.72,5168160.26
BUD_0000424,Anaplan,Operations,10,2025,969328.58,5193813.76
BUD_0000425,Excel_Upload,IT,1,2024,540176.22,1728357.44
BUD_0000426,Hyperion,IT,12,2026,2881145.88,4245790.02
BUD_0000427,Anaplan,Finance,6,2025,4971137.98,1743566.49
BUD_0000428,Hyperion,Finance,6,2024,1300649.21,4787584.6
BUD_0000429,Excel_Upload,Sales,1,2026,295744.64,4547245.53
BUD_0000430,Excel_Upload,IT,10,2024,661743.06,1401625.92
BUD_0000431,Excel_Upload,Operations,5,2026,3255488.34,3323858.53
BUD_0000432,Anaplan,Finance,6,2026,2875372.33,4323220.82
BUD_0000433,Hyperion,Marketing,9,2025,4151047.69,886504.74
BUD_0000434,Hyperion,IT,2,2025,1228817.3,54520.57
BUD_0000435,Hyperion,Marketing,11,2024,4633806.88,1197325.87
BUD_0000436,Excel_Upload,IT,12,2025,151910.59,2968984.81
BUD_0000437,Anaplan,Finance,4,2026,3370137.12,4516851.36
BUD_0000438,Excel_Upload,Sales,5,2024,1382607.84,1628414.04
BUD_0000439,Excel_Upload,IT,5,2025,4472091.22,1710315.92
BUD_0000440,Hyperion,Finance,1,2026,554301.16,2387218.32
BUD_0000441,Excel_Upload,Finance,5,2025,2595336.05,4499060.18
BUD_0000442,Hyperion,Finance,10,2024,244717.32,3773853.94
BUD_0000443,Anaplan,Marketing,7,2025,2573827.69,662678.79
BUD_0000444,Hyperion,Finance,9,2024,4920189.46,857790.51
BUD_0000445,Anaplan,Marketing,12,2024,3521465.09,5854202.01
BUD_0000446,Hyperion,Operations,6,2024,3078328.95,4482848.0
BUD_0000447,Excel_Upload,Sales,4,2024,2700059.42,5629167.88
BUD_0000448,Excel_Upload,Finance,7,2024,3057512.96,2643933.44
BUD_0000449,Anaplan,Operations,3,2024,4875629.21,1069854.89
BUD_0000450,Anaplan,Finance,12,2024,1099281.29,2677427.55
BUD_0000451,Anaplan,Operations,12,2025,1817241.18,5364949.99
BUD_0000452,Hyperion,Finance,3,2024,4306829.01,4713595.17
BUD_0000453,Hyperion,Sales,7,2025,2323064.92,4677528.56
BUD_0000454,Anaplan,Finance,2,2024,1769979.49,814733.44
BUD_0000455,Excel_Upload,Marketing,3,2024,2086920.89,65601.57
BUD_0000456,Hyperion,Finance,5,2026,1101443.5,2782161.48
BUD_0000457,Hyperion,IT,8,2025,1016927.6,2380493.75
BUD_0000458,Hyperion,Marketing,6,2026,4661252.26,3478394.83
BUD_0000459,Anaplan,Operations,8,2024,501907.18,5624082.14
BUD_0000460,Anaplan,Finance,11,2026,3526343.93,1951086.65
BUD_0000461,Anaplan,Finance,5,2024,4453231.8,1720243.38
BUD_0000462,Anaplan,Finance,7,2025,2074574.97,1017807.3
BUD_0000463,Anaplan,IT,9,2025,1588142.23,1006861.94
BUD_0000464,Excel_Upload,Sales,7,2025,2516596.13,3386891.54
BUD_0000465,Excel_Upload,Sales,12,2026,3158647.04,2770480.94
BUD_0000466,Anaplan,Marketing,11,2025,3361698.25,2286148.4
BUD_0000467,Hyperion,Marketing,2,2024,3594971.6,4277602.28
BUD_0000468,Anaplan,IT,1,2026,3255361.3,5537573.66
BUD_0000469,Excel_Upload,IT,8,2024,1781780.6,2485797.74
BUD_0000470,Excel_Upload,IT,1,2026,4545110.09,725698.47
BUD_0000471,Hyperion,Operations,1,2026,74362.05,2659126.48
BUD_0000472,Excel_Upload,IT,1,2026,4316098.94,5270295.6
BUD_0000473,Anaplan,IT,4,2025,1657741.09,4744569.23
BUD_0000474,Hyperion,IT,3,2024,59884.19,2091229.76
BUD_0000475,Anaplan,IT,2,2024,2879618.49,5395351.88
BUD_0000476,Anaplan,Sales,10,2024,1557698.48,4427189.71
BUD_0000477,Hyperion,Finance,10,2024,1324319.24,2394896.69
BUD_0000478,Anaplan,Finance,3,2024,1319979.6,2297763.52
BUD_0000479,Excel_Upload,Sales,6,2026,4923191.39,1768728.24
BUD_0000480,Anaplan,IT,3,2025,3633232.44,843293.23
BUD_0000481,Hyperion,Operations,2,2025,4270457.76,1608551.28
BUD_0000482,Hyperion,Operations,5,2024,2102934.73,3152159.23
BUD_0000483,Hyperion,Marketing,5,2026,4638475.18,166860.19
BUD_0000484,Anaplan,Finance,1,2026,3944651.89,3481862.17
BUD_0000485,Hyperion,Marketing,2,2025,4620635.35,2097812.27
BUD_0000486,Hyperion,IT,9,2024,4044400.79,3903604.64
BUD_0000487,Anaplan,Marketing,10,2025,598490.95,4750422.86
BUD_0000488,Excel_Upload,IT,4,2025,1856318.93,4773227.94
BUD_0000489,Anaplan,Marketing,12,2025,1756527.17,4534052.68
BUD_0000490,Hyperion,Sales,5,2024,2598173.69,4626904.94
BUD_0000491,Hyperion,IT,12,2026,4069835.61,1535446.83
BUD_0000492,Anaplan,Operations,9,2026,2249470.22,1565640.01
BUD_0000493,Excel_Upload,IT,8,2025,2178840.82,4345052.18
BUD_0000494,Hyperion,Operations,5,2024,1375554.0,1328228.99
BUD_0000495,Hyperion,Operations,12,2024,795958.51,4707282.83
BUD_0000496,Hyperion,Marketing,2,2024,2312005.89,1800828.04
BUD_0000497,Anaplan,Finance,6,2024,1239171.81,5413302.24
BUD_0000498,Hyperion,Finance,4,2026,957995.54,5753549.52
BUD_0000499,Excel_Upload,Finance,4,2024,4224406.64,5571229.48
BUD_0000500,Hyperion,Operations,12,2024,146940.73,1557476.69
BUD_0000501,Hyperion,Finance,8,2026,4924389.68,3020724.11
BUD_0000502,Excel_Upload,IT,8,2024,3872271.74,309082.85
BUD_0000503,Hyperion,IT,10,2025,3658135.02,102069.75
BUD_0000504,Anaplan,IT,10,2025,4012022.54,3966598.83
BUD_0000505,Anaplan,Operations,4,2024,3481370.5,4924657.61
BUD_0000506,Anaplan,Operations,9,2024,4753665.89,1405592.4
BUD_0000507,Excel_Upload,Finance,4,2026,4182025.8,2493087.53
BUD_0000508,Hyperion,Marketing,1,2026,1806967.06,5097348.91
BUD_0000509,Anaplan,Operations,6,2026,3014907.53,909028.35
BUD_0000510,Excel_Upload,Sales,8,2024,3463491.32,5097705.66
BUD_0000511,Hyperion,IT,8,2026,1543809.5,745995.05
BUD_0000512,Excel_Upload,IT,8,2026,943852.86,4055537.54
BUD_0000513,Anaplan,Finance,4,2025,4755603.32,1222825.76
BUD_0000514,Anaplan,Marketing,4,2026,4410248.77,5651297.41
BUD_0000515,Anaplan,IT,6,2025,4109168.14,5769978.43
BUD_0000516,Excel_Upload,Operations,7,2026,3203330.85,783829.95
BUD_0000517,Excel_Upload,Marketing,9,2026,1636997.72,2817755.42
BUD_0000518,Anaplan,IT,2,2026,2727774.16,1684323.11
BUD_0000519,Excel_Upload,Finance,7,2025,3821780.99,5207209.24
BUD_0000520,Anaplan,Finance,1,2026,2803737.31,2338578.53
BUD_0000521,Anaplan,Finance,4,2024,1237519.81,4677530.51
BUD_0000522,Hyperion,Operations,6,2024,374571.92,4833591.04
BUD_0000523,Excel_Upload,Finance,2,2026,4134160.58,938925.69
BUD_0000524,Anaplan,Sales,8,2026,2574823.85,4826372.3
BUD_0000525,Anaplan,Operations,4,2026,690464.61,401619.02
BUD_0000526,Excel_Upload,Sales,11,2024,2484384.0,2525741.34
BUD_0000527,Hyperion,Finance,12,2025,881966.79,5374985.47
BUD_0000528,Hyperion,Marketing,11,2026,1610406.22,1036226.96
BUD_0000529,Anaplan,Operations,9,2025,3931598.12,2929503.76
BUD_0000530,Excel_Upload,Sales,9,2024,3169333.46,5337475.36
BUD_0000531,Hyperion,Operations,4,2025,2165017.06,1644228.82
BUD_0000532,Excel_Upload,Sales,10,2025,2835821.18,5204537.23
BUD_0000533,Excel_Upload,Operations,9,2026,2569550.56,2798515.87
BUD_0000534,Anaplan,IT,3,2026,4573160.51,546430.96
BUD_0000535,Hyperion,Sales,8,2024,260986.28,2853784.01
BUD_0000536,Anaplan,Sales,2,2026,4087898.03,159621.28
BUD_0000537,Hyperion,Operations,7,2024,2371093.57,5598404.17
BUD_0000538,Hyperion,Marketing,4,2024,810750.37,4057114.28
BUD_0000539,Hyperion,IT,8,2025,404785.98,5883999.24
BUD_0000540,Hyperion,Sales,3,2025,4184630.65,5144415.46
BUD_0000541,Hyperion,Finance,12,2025,2111860.31,541553.48
BUD_0000542,Excel_Upload,Finance,2,2024,3494745.88,3671322.14
BUD_0000543,Anaplan,Operations,10,2026,4722194.13,1038215.21
BUD_0000544,Excel_Upload,Marketing,10,2024,2363523.67,3978917.67
BUD_0000545,Hyperion,IT,9,2026,1492746.06,4810413.41
BUD_0000546,Anaplan,Sales,1,2025,311680.72,4803259.82
BUD_0000547,Hyperion,Finance,10,2026,4180095.56,5456002.37
BUD_0000548,Anaplan,Sales,8,2026,3993719.09,3433041.32
BUD_0000549,Excel_Upload,Finance,4,2024,1571229.97,2424757.77
BUD_0000550,Anaplan,Operations,11,2025,410705.79,1118934.16
BUD_0000551,Anaplan,Operations,6,2026,4826345.16,2387261.55
BUD_0000552,Anaplan,Sales,3,2025,662902.49,2626317.76
BUD_0000553,Anaplan,Operations,11,2025,1884451.2,707734.99
BUD_0000554,Anaplan,IT,6,2025,2562324.01,460730.95
BUD_0000555,Hyperion,Operations,7,2024,2374183.85,3582781.99
BUD_0000556,Anaplan,IT,9,2026,2219143.25,2253466.2
BUD_0000557,Anaplan,Operations,7,2025,1191737.34,1131039.43
BUD_0000558,Excel_Upload,Sales,12,2025,1498625.26,1042339.32
BUD_0000559,Anaplan,IT,11,2025,1230573.97,3565413.34
BUD_0000560,Excel_Upload,Marketing,9,2025,1937691.97,5142654.44
BUD_0000561,Hyperion,Sales,1,2024,2490500.96,4777100.45
BUD_0000562,Anaplan,IT,6,2024,199042.79,1971996.43
BUD_0000563,Excel_Upload,Finance,1,2024,3249849.25,4201234.03
BUD_0000564,Excel_Upload,Finance,5,2024,3313471.98,2813751.04
BUD_0000565,Hyperion,Marketing,6,2026,3808763.69,3036520.38
BUD_0000566,Anaplan,Finance,8,2024,2904958.58,5908354.8
BUD_0000567,Anaplan,Sales,4,2024,1370482.9,3095973.03
BUD_0000568,Excel_Upload,IT,1,2024,3801724.88,4833900.57
BUD_0000569,Anaplan,Sales,11,2025,1380121.8,3493216.89
BUD_0000570,Excel_Upload,Operations,3,2025,1162060.55,2264073.73
BUD_0000571,Anaplan,Operations,12,2025,2291603.33,5640803.6
BUD_0000572,Excel_Upload,Finance,9,2025,3949078.25,4798062.66
BUD_0000573,Anaplan,Marketing,11,2025,951318.82,5659310.41
BUD_0000574,Hyperion,Marketing,12,2025,179581.61,2414060.47
BUD_0000575,Anaplan,Operations,6,2026,2739612.8,2416368.84
BUD_0000576,Anaplan,Marketing,1,2025,1250897.0,5134631.22
BUD_0000577,Hyperion,Marketing,8,2025,2805914.57,4094118.0
BUD_0000578,Anaplan,Finance,5,2026,1122141.27,3989453.56
BUD_0000579,Hyperion,Sales,12,2024,1506072.45,5284337.8
BUD_0000580,Anaplan,Sales,10,2024,2369894.08,658477.93
BUD_0000581,Excel_Upload,IT,5,2024,1752153.03,2877860.79
BUD_0000582,Excel_Upload,Sales,6,2024,2316625.24,5567194.22
BUD_0000583,Anaplan,Sales,6,2025,730171.9,4702588.15
BUD_0000584,Anaplan,Finance,2,2025,249857.98,4872181.18
BUD_0000585,Anaplan,Finance,1,2024,4783535.29,1822019.51
BUD_0000586,Excel_Upload,Sales,2,2026,4331954.07,5841356.34
BUD_0000587,Anaplan,IT,1,2026,2857316.17,1097695.41
BUD_0000588,Excel_Upload,Sales,11,2025,2759016.79,5473671.43
BUD_0000589,Hyperion,Sales,9,2024,1269378.04,80018.78
BUD_0000590,Excel_Upload,Operations,1,2026,3542199.87,636836.76
BUD_0000591,Excel_Upload,IT,9,2026,1048609.8,4506461.53
BUD_0000592,Hyperion,Sales,4,2024,4572799.99,5149802.98
BUD_0000593,Excel_Upload,Finance,3,2026,3322130.34,3764478.78
BUD_0000594,Anaplan,Sales,12,2025,1113883.77,1792557.17
BUD_0000595,Anaplan,Marketing,9,2025,2655375.41,2424180.12
BUD_0000596,Excel_Upload,Operations,6,2024,4440230.83,3239975.1
BUD_0000597,Anaplan,Operations,7,2026,708765.5,5339859.5
BUD_0000598,Excel_Upload,Operations,2,2025,2616016.65,1482544.26
BUD_0000599,Anaplan,IT,3,2025,271053.45,3864504.03
BUD_0000600,Anaplan,Operations,12,2025,4400602.71,3503821.74
BUD_0000601,Excel_Upload,Sales,5,2024,1125044.52,3690476.6
BUD_0000602,Anaplan,IT,3,2024,4447130.86,4372367.83
BUD_0000603,Excel_Upload,Marketing,3,2024,2458701.15,1245449.22
BUD_0000604,Anaplan,Finance,9,2024,2640090.0,3672818.75
BUD_0000605,Anaplan,Operations,12,2024,2083479.39,4876211.67
BUD_0000606,Hyperion,Sales,1,2026,4698735.45,5868655.06
BUD_0000607,Hyperion,IT,1,2025,3140792.99,5527111.36
BUD_0000608,Excel_Upload,Sales,6,2026,4077162.34,5630215.05
BUD_0000609,Hyperion,Operations,2,2024,1774591.62,4184948.58
BUD_0000610,Excel_Upload,Finance,7,2025,2870799.28,2351200.01
BUD_0000611,Hyperion,IT,1,2024,686872.23,5100001.17
BUD_0000612,Anaplan,Sales,5,2025,1893807.79,3521981.46
BUD_0000613,Excel_Upload,IT,8,2026,1101249.12,878925.61
BUD_0000614,Excel_Upload,Operations,9,2025,888311.95,3709202.75
BUD_0000615,Anaplan,Operations,3,2025,1459509.22,562740.86
BUD_0000616,Excel_Upload,Marketing,2,2024,2400502.48,5675083.94
BUD_0000617,Excel_Upload,Marketing,12,2026,313965.03,1440428.2
BUD_0000618,Hyperion,Operations,7,2026,4572560.87,1386871.54
BUD_0000619,Excel_Upload,IT,3,2026,4396159.02,5571146.54
BUD_0000620,Anaplan,Sales,3,2026,1162166.06,2713262.24
BUD_0000621,Hyperion,Sales,2,2025,880710.04,2615201.4
BUD_0000622,Hyperion,IT,11,2025,4842523.05,4321975.04
BUD_0000623,Anaplan,Finance,7,2024,2097697.26,3841806.74
BUD_0000624,Anaplan,IT,9,2025,2412428.94,3469311.76
BUD_0000625,Hyperion,Operations,12,2026,4310342.9,4796934.34
BUD_0000626,Excel_Upload,Operations,2,2026,1627699.3,3841089.72
BUD_0000627,Hyperion,Marketing,2,2025,1675056.5,5833849.7
BUD_0000628,Anaplan,Sales,2,2026,1909941.9,966723.25
BUD_0000629,Hyperion,Marketing,4,2024,222598.85,1247914.1
BUD_0000630,Anaplan,Sales,1,2025,2704738.45,1927461.61
BUD_0000631,Hyperion,IT,6,2026,4444708.69,4622816.3
BUD_0000632,Excel_Upload,Finance,9,2025,246154.83,1863995.9
BUD_0000633,Hyperion,Sales,1,2025,2845692.28,1774646.76
BUD_0000634,Hyperion,Finance,3,2026,3939137.02,1909922.84
BUD_0000635,Anaplan,Finance,4,2026,1054808.56,1484900.14
BUD_0000636,Anaplan,Finance,3,2026,2004628.91,3755404.14
BUD_0000637,Anaplan,IT,1,2026,1658297.99,1747832.09
BUD_0000638,Hyperion,Finance,10,2026,566743.68,5099331.8
BUD_0000639,Excel_Upload,Finance,10,2026,3624820.93,1153875.95
BUD_0000640,Anaplan,Operations,12,2025,2151422.21,567880.7
BUD_0000641,Anaplan,Operations,2,2026,442401.24,121387.34
BUD_0000642,Hyperion,Sales,11,2024,4063985.47,4050362.86
BUD_0000643,Anaplan,Operations,4,2025,2977846.65,2923168.53
BUD_0000644,Excel_Upload,Sales,2,2024,4368312.55,636776.25
BUD_0000645,Excel_Upload,Finance,2,2024,1128517.98,1542915.24
BUD_0000646,Anaplan,Operations,12,2025,2987834.23,2986446.49
BUD_0000647,Anaplan,Marketing,9,2026,216778.98,1278567.82
BUD_0000648,Hyperion,IT,2,2026,2815602.53,5485802.76
BUD_0000649,Excel_Upload,Operations,2,2025,807745.99,3431155.27
BUD_0000650,Excel_Upload,IT,1,2025,2628522.84,1219021.85
BUD_0000651,Anaplan,Operations,5,2024,3183806.84,4498836.89
BUD_0000652,Hyperion,Operations,2,2026,4825693.37,4164779.33
BUD_0000653,Excel_Upload,Marketing,1,2025,4614768.15,4686289.16
BUD_0000654,Excel_Upload,Finance,2,2026,922206.61,1304515.06
BUD_0000655,Hyperion,Sales,3,2024,414954.61,5142929.21
BUD_0000656,Hyperion,Operations,1,2024,2721611.78,1604489.02
BUD_0000657,Excel_Upload,Operations,11,2024,496303.57,1143973.51
BUD_0000658,Excel_Upload,IT,7,2024,1246815.18,2967232.62
BUD_0000659,Hyperion,Finance,4,2026,848875.32,5289801.7
BUD_0000660,Excel_Upload,Operations,4,2024,2809094.52,2581825.9
BUD_0000661,Anaplan,Operations,3,2025,589516.27,1718282.57
BUD_0000662,Anaplan,Sales,12,2026,4848529.95,106717.06
BUD_0000663,Hyperion,Finance,4,2024,623984.61,982555.83
BUD_0000664,Hyperion,Finance,10,2026,4502283.13,344545.16
BUD_0000665,Hyperion,Operations,3,2025,4671920.09,5145909.97
BUD_0000666,Anaplan,Finance,6,2026,4829778.48,4692578.18
BUD_0000667,Excel_Upload,Finance,12,2024,2485516.31,2123712.96
BUD_0000668,Anaplan,Sales,3,2024,3559006.23,3057530.56
BUD_0000669,Excel_Upload,Marketing,12,2026,1143450.29,1746516.67
BUD_0000670,Anaplan,Sales,11,2025,849754.08,5761614.63
BUD_0000671,Excel_Upload,Marketing,8,2025,431645.83,3729198.98
BUD_0000672,Anaplan,Sales,3,2024,4548548.76,3262189.36
BUD_0000673,Hyperion,Operations,2,2025,1282463.87,3428714.82
BUD_0000674,Anaplan,Sales,9,2025,3715294.49,3128405.22
BUD_0000675,Excel_Upload,Finance,2,2024,2862055.69,560162.94
BUD_0000676,Anaplan,Finance,1,2026,853568.52,866372.73
BUD_0000677,Anaplan,IT,7,2026,2912502.55,830985.59
BUD_0000678,Anaplan,Operations,8,2026,4593196.75,3621781.75
BUD_0000679,Hyperion,Finance,7,2024,2415762.8,3533571.79
BUD_0000680,Anaplan,Operations,11,2026,1884515.72,4061266.18
BUD_0000681,Hyperion,Sales,2,2024,573793.38,3821914.55
BUD_0000682,Hyperion,Finance,2,2025,1920049.08,5938161.87
BUD_0000683,Anaplan,Operations,4,2025,4651630.78,1503114.14
BUD_0000684,Anaplan,Sales,2,2024,1215331.32,3075253.37
BUD_0000685,Anaplan,Marketing,3,2026,4776746.0,5981608.46
BUD_0000686,Excel_Upload,IT,8,2025,1788312.99,3852338.03
BUD_0000687,Anaplan,Sales,2,2024,1908749.53,530097.23
BUD_0000688,Hyperion,Marketing,12,2024,2865132.49,4990080.4
BUD_0000689,Anaplan,Operations,12,2024,4044271.91,1319192.85
BUD_0000690,Excel_Upload,Marketing,11,2024,4693106.21,5177370.39
BUD_0000691,Anaplan,Finance,4,2025,2345845.41,4083225.02
BUD_0000692,Excel_Upload,Operations,11,2024,451460.3,966511.24
BUD_0000693,Excel_Upload,IT,7,2024,2431728.85,4058286.3
BUD_0000694,Anaplan,IT,10,2025,2974483.78,4758131.47
BUD_0000695,Hyperion,Operations,2,2026,1329880.48,2775486.87
BUD_0000696,Excel_Upload,Finance,3,2025,3659410.97,4142853.57
BUD_0000697,Anaplan,Operations,5,2024,3013207.29,464501.87
BUD_0000698,Anaplan,Operations,5,2025,931882.4,4904335.38
BUD_0000699,Hyperion,Operations,7,2025,1968525.58,1072725.9
BUD_0000700,Excel_Upload,Sales,3,2025,2758341.22,4419984.72
BUD_0000701,Excel_Upload,IT,4,2026,626466.02,367546.01
BUD_0000702,Anaplan,IT,8,2025,984004.44,4298971.31
BUD_0000703,Anaplan,Finance,2,2025,283466.4,5370698.98
BUD_0000704,Hyperion,IT,2,2026,3987659.91,4863753.74
BUD_0000705,Hyperion,Finance,7,2026,3829242.79,2646186.45
BUD_0000706,Excel_Upload,Finance,2,2026,3886894.19,3648505.22
BUD_0000707,Excel_Upload,IT,3,2025,3512979.68,1633435.92
BUD_0000708,Anaplan,Operations,1,2025,3616780.24,2065492.0
BUD_0000709,Excel_Upload,Operations,3,2024,3419886.09,1306828.01
BUD_0000710,Hyperion,Sales,3,2025,4990602.29,3980947.89
BUD_0000711,Hyperion,Finance,3,2025,3486557.22,5531598.5
BUD_0000712,Anaplan,Marketing,1,2024,3661268.82,467454.36
BUD_0000713,Hyperion,Marketing,9,2024,585656.6,5848118.09
BUD_0000714,Hyperion,IT,7,2026,2871865.32,4459963.17
BUD_0000715,Hyperion,IT,5,2025,239447.28,5140354.03
BUD_0000716,Hyperion,Marketing,2,2024,2972495.37,739231.12
BUD_0000717,Anaplan,Sales,12,2026,2863064.29,5453800.84
BUD_0000718,Anaplan,Finance,12,2024,1955918.76,1928179.1
BUD_0000719,Excel_Upload,Finance,9,2026,717772.34,4992142.85
BUD_0000720,Hyperion,IT,10,2025,85306.16,1260586.44
BUD_0000721,Excel_Upload,IT,8,2026,381441.91,1075808.56
BUD_0000722,Anaplan,Operations,2,2025,906932.72,5638707.94
BUD_0000723,Anaplan,Sales,10,2026,2063008.72,4165667.13
BUD_0000724,Anaplan,Finance,8,2026,2275167.68,344873.03
BUD_0000725,Anaplan,Operations,2,2026,200534.25,1908251.76
BUD_0000726,Anaplan,Marketing,8,2025,3695638.56,2462330.48
BUD_0000727,Anaplan,Operations,3,2024,1405188.49,2865535.55
BUD_0000728,Anaplan,Marketing,11,2026,601850.33,1048416.19
BUD_0000729,Hyperion,Marketing,2,2025,3076375.75,246157.64
BUD_0000730,Excel_Upload,Finance,5,2025,2886807.09,3412762.03
BUD_0000731,Anaplan,Operations,10,2024,3289422.51,4726689.35
BUD_0000732,Hyperion,Finance,9,2025,1371858.27,321112.12
BUD_0000733,Hyperion,Sales,3,2025,1958937.15,5542748.89
BUD_0000734,Excel_Upload,Sales,2,2025,3570385.24,4004673.56
BUD_0000735,Anaplan,Sales,11,2025,535326.86,3139796.53
BUD_0000736,Excel_Upload,Sales,7,2026,4045609.17,60625.54
BUD_0000737,Anaplan,Marketing,6,2025,3913770.0,3139167.23
BUD_0000738,Hyperion,Sales,2,2025,2750244.79,4921670.19
BUD_0000739,Hyperion,Finance,12,2025,2294078.76,4494324.25
BUD_0000740,Hyperion,Operations,4,2026,1872266.0,2649788.22
BUD_0000741,Hyperion,Operations,1,2024,4959965.79,5927452.56
BUD_0000742,Excel_Upload,Finance,6,2026,1455633.89,3569322.77
BUD_0000743,Anaplan,IT,1,2026,1100865.58,5530821.31
BUD_0000744,Anaplan,IT,9,2026,4309773.38,4609874.53
BUD_0000745,Excel_Upload,IT,11,2026,3841619.95,2225295.42
BUD_0000746,Anaplan,IT,7,2026,3871382.21,5654283.32
BUD_0000747,Hyperion,Marketing,12,2024,2062710.55,4515077.73
BUD_0000748,Anaplan,Marketing,1,2026,1089509.21,380373.67
BUD_0000749,Hyperion,Operations,8,2024,1502384.83,5669998.44
BUD_0000750,Excel_Upload,Operations,4,2025,2719903.41,3777463.66
BUD_0000751,Anaplan,Marketing,11,2026,606713.46,5194508.2
BUD_0000752,Excel_Upload,Marketing,10,2025,714899.66,1768722.77
BUD_0000753,Anaplan,Operations,1,2024,765408.11,980828.73
BUD_0000754,Hyperion,Finance,2,2025,537324.76,1846686.8
BUD_0000755,Excel_Upload,Marketing,3,2025,3482889.1,4034720.66
BUD_0000756,Anaplan,Finance,11,2025,3727653.82,1876044.21
BUD_0000757,Hyperion,Sales,10,2026,1756567.29,1236657.99
BUD_0000758,Excel_Upload,Finance,10,2025,801864.37,4741591.33
BUD_0000759,Excel_Upload,Finance,7,2024,2072454.52,4652107.51
BUD_0000760,Anaplan,Marketing,10,2024,196132.92,5088932.34
BUD_0000761,Anaplan,Sales,12,2026,921332.24,1730654.65
BUD_0000762,Anaplan,IT,4,2024,2136691.75,193269.85
BUD_0000763,Hyperion,Finance,5,2025,595406.07,5748550.97
BUD_0000764,Anaplan,Sales,4,2024,2604782.89,1013604.35
BUD_0000765,Excel_Upload,Sales,10,2025,1826948.41,4054193.81
BUD_0000766,Excel_Upload,Marketing,5,2024,4549927.96,3809135.88
BUD_0000767,Anaplan,Sales,6,2025,4754550.24,1724128.74
BUD_0000768,Anaplan,IT,4,2025,2581651.26,4295906.11
BUD_0000769,Excel_Upload,Marketing,8,2024,97656.27,2368104.85
BUD_0000770,Hyperion,Finance,1,2024,3354953.24,2540666.83
BUD_0000771,Anaplan,Marketing,10,2026,3197689.6,1213205.35
BUD_0000772,Anaplan,Finance,1,2026,2678305.11,2781795.45
BUD_0000773,Excel_Upload,Marketing,12,2024,143500.49,1245113.15
